@relation dataset

@attribute rural/urban {0, 1, 2}
@attribute totalnumberofgood real
@attribute totalnumberoflivable real
@attribute totalnumberofdilapidated real
@attribute totalnumberofresidencehouseholds real
@attribute totalnumberofresidencegood real
@attribute totalnumberofresidencelivable real
@attribute totalnumberofresidencedilapidated real
@attribute totalnumberofresidencecumother real
@attribute numberofresidencecumgood real
@attribute residence_cum_livable real
@attribute residence_cum_dilapidated real
@attribute material_roof_gtbw real
@attribute material_roof_pp real
@attribute material_roof_hmt real
@attribute material_roof_mmt real
@attribute material_roof_bb real
@attribute material_roof_ss real
@attribute material_roof_gmas real
@attribute material_roof_concrete real
@attribute material_roof_aom real
@attribute material_roof_gtb real
@attribute material_roof_pp1 real
@attribute material_roof_mub real
@attribute material_roof_wood real
@attribute material_wall_snpwm real
@attribute material_wall_spwm real
@attribute material_wall_gimas real
@attribute material_wall_bb real
@attribute material_wall_concrete real
@attribute material_wall_aom real
@attribute material_floor_mud real
@attribute material_floor_wb real
@attribute material_floor_bb real
@attribute material_floor_stone real
@attribute material_floor_cement real
@attribute material_floor_mf real
@attribute material_floor_aom real
@attribute dwelling_r_ner real
@attribute dwelling_r_or real
@attribute dwelling_r_tr real
@attribute dwelling_r_th_r real
@attribute dwelling_r_fr real
@attribute dwelling_r_fi_r real
@attribute dwelling_r_sra real
@attribute h_size_1 real
@attribute h_size_2 real
@attribute h_size_3 real
@attribute h_size_4 real
@attribute h_size_5 real
@attribute h_size_6_8 real
@attribute h_size_9 real
@attribute o_status_o real
@attribute o_status_r real
@attribute o_status_ao real
@attribute married_c_n real
@attribute married_c_1 real
@attribute married_c_2 real
@attribute married_c_3 real
@attribute married_c_4 real
@attribute married_c_5 real
@attribute dw_tfts real
@attribute dw_tfus real
@attribute dw_cw real
@attribute dw_uw real
@attribute dw_handpump real
@attribute dw_tb real
@attribute dw_spring real
@attribute dw_rc real
@attribute dw_tpl real
@attribute dw_os real
@attribute within_premises real
@attribute near_premises real
@attribute away real
@attribute msl_electricty real
@attribute msl_kerosene real
@attribute msl_se real
@attribute msl_oo real
@attribute msl_ao real
@attribute msl_nl real
@attribute latrine_premise real
@attribute latrine_pss real
@attribute latrine_st real
@attribute latrine_os real
@attribute pit_latrine_svi real
@attribute pit_latrine_sop real
@attribute disposed_drain real
@attribute service_latrine_nrh real
@attribute service_latrine_nsa real
@attribute h_latrine_premoses real
@attribute alternative_source real
@attribute alternative_source_open real
@attribute households_bathroom real
@attribute households_ewr real
@attribute households_no real
@attribute waste_water_cd real
@attribute waste_water_od real
@attribute waste_water_nd real
@attribute cooking_fw real
@attribute cooking_cr real
@attribute cooking_cc real
@attribute cooking_clc real
@attribute cooking_kerosene real
@attribute cooking_lpg_png real
@attribute cooking_electricity real
@attribute cooking_biogas real
@attribute cooking_ao real
@attribute cooking_nc real
@attribute cooking_ih real
@attribute has_kitchen real
@attribute dnhk real
@attribute cooking_oh real
@attribute has_kitchen1 real
@attribute dnh_kitchen real
@attribute no_cooking real
@attribute tnhab real
@attribute assets_rt real
@attribute assets_tel real
@attribute assets_cl_wi real
@attribute assets_clwi real
@attribute assets_tm_lo real
@attribute assets_tm_mo real
@attribute assets_tm_both real
@attribute assets_bicycle real
@attribute assets_smm real
@attribute assets_cjv real
@attribute household_tv_lp real
@attribute none_as real
@attribute permanents real
@attribute semi_permanent real
@attribute total_temporary real
@attribute serviceable real
@attribute non_serviceable real
@attribute unclassifiable real
@attribute contition_t_total real
@attribute contition_t_good real
@attribute contition_t_livable real
@attribute contition_t_dilapidated real
@attribute contition_r_total real
@attribute residence_good real
@attribute residence_livable real
@attribute residence_dilapidated real
@attribute residence_cum_other real
@attribute residence_cum_good real


@data
0,?,37.9,3.4,97.9,?,37.2,3.3,?,?,?,0.1,40.2,?,?,26.4,0.3,?,?,?,?,?,?,44.0,?,?,16.6,0.1,28.6,?,0.3,41.8,?,0.4,0.4,?,2.7,?,31.9,?,?,4.8,?,?,0.3,?,?,17.6,?,19.2,?,0.6,93.9,4.5,?,16.1,73.8,?,0.6,?,?,41.2,?,0.3,?,?,4.4,?,0.2,?,0.5,?,?,?,89.4,?,?,?,?,0.4,?,?,10.0,0.9,2.0,0.1,?,?,?,?,1.5,?,11.0,?,?,?,?,?,?,0.9,?,0.1,0.5,14.9,?,0.1,?,?,79.6,43.9,35.7,20.2,9.8,?,?,?,17.8,83.7,?,?,2.7,?,?,52.4,19.4,?,?,?,47.4,?,?,33.0,?,?,100.0,?,?,?,97.9,57.4,37.2,3.3,?,1.3
?,?,36.8,?,97.7,58.6,36.0,?,2.3,?,0.8,0.1,38.4,0.1,10.1,26.4,?,0.3,?,?,?,?,0.1,42.7,0.2,2.4,?,0.1,29.6,2.7,?,39.5,0.0,0.4,?,55.3,3.9,?,?,?,17.4,?,1.5,0.4,?,6.6,?,17.7,?,?,?,0.7,?,?,?,?,?,9.5,?,0.0,0.0,44.1,43.4,0.3,?,?,?,0.2,?,?,0.5,16.6,?,6.3,89.6,?,?,?,?,0.4,?,?,?,1.0,?,0.1,0.1,0.1,0.1,?,?,80.1,14.7,?,79.7,?,11.1,?,?,?,?,0.1,0.7,?,?,0.1,0.1,?,?,47.0,33.6,19.1,?,9.9,0.2,?,18.5,83.4,?,?,2.7,61.5,3.6,?,?,?,?,7.1,49.0,14.9,35.7,31.5,4.2,0.5,100.0,?,?,?,97.7,?,?,3.1,?,?
?,70.3,27.7,2.0,?,68.1,?,?,?,2.2,1.5,?,23.9,?,?,?,0.3,0.4,0.9,35.1,?,?,0.1,31.7,?,?,?,0.1,38.3,?,?,20.5,0.0,?,1.4,?,?,1.9,17.9,37.3,27.2,?,4.0,?,?,?,?,18.0,30.3,?,?,1.1,?,?,?,14.3,74.8,?,0.9,0.1,?,?,?,?,1.6,0.0,3.9,?,?,0.0,0.6,33.1,?,3.6,91.5,7.9,0.0,0.1,0.0,?,?,?,42.3,?,4.3,?,?,?,?,?,4.6,44.2,?,?,46.5,19.6,29.2,?,?,?,0.2,?,?,62.5,?,0.3,0.0,?,?,?,?,10.2,5.2,?,?,?,24.0,?,?,?,2.9,67.6,8.1,57.6,30.8,3.7,?,6.5,61.9,16.6,21.1,?,?,0.4,100.0,?,?,?,96.3,68.1,26.2,?,?,2.2
?,58.6,?,2.4,98.7,?,?,?,?,?,?,?,49.1,0.1,7.6,?,0.4,?,2.3,?,0.2,10.5,0.2,33.3,0.2,?,?,?,17.8,?,?,?,0.1,0.5,0.4,?,3.7,?,18.4,?,28.0,8.9,?,?,0.4,?,?,?,?,?,?,1.0,94.5,3.9,?,?,73.5,10.1,0.9,?,0.0,?,35.0,0.3,?,?,5.6,0.1,?,?,?,22.5,71.5,6.0,94.0,?,?,0.1,0.0,?,?,1.7,?,?,3.3,?,0.2,0.1,?,80.1,?,?,?,14.0,?,6.2,?,?,?,0.8,0.5,0.1,?,?,?,?,0.0,?,62.7,?,?,?,19.5,?,0.3,?,16.6,88.5,?,?,4.2,?,2.6,50.4,21.9,?,1.4,?,45.9,?,39.7,29.3,?,0.6,100.0,58.6,?,2.4,98.7,?,?,2.4,1.3,?
?,?,?,2.1,?,62.3,34.1,?,?,?,?,?,40.9,0.1,7.6,11.7,?,?,2.7,35.3,0.2,?,0.2,27.2,?,?,31.7,0.1,19.9,7.5,0.3,29.8,0.1,?,0.5,59.3,8.9,1.0,?,40.3,29.9,?,?,0.7,0.4,?,?,16.8,30.1,?,?,1.2,?,?,?,14.3,74.3,?,?,?,?,?,?,?,1.3,?,9.7,?,0.1,0.0,0.6,33.4,?,5.6,?,5.6,0.0,?,?,?,?,8.0,22.8,?,?,0.2,?,0.1,?,63.9,?,61.8,?,13.4,?,16.5,?,69.0,?,0.8,0.4,?,2.5,38.4,0.0,0.1,?,?,?,49.5,?,?,14.8,13.4,0.3,?,19.1,87.1,2.4,5.6,4.8,?,?,54.0,?,?,4.2,?,54.3,13.3,?,?,8.4,?,100.0,63.1,?,?,98.5,?,?,2.1,?,0.8
?,72.1,?,?,?,?,25.8,1.5,?,?,?,?,?,?,7.5,8.9,0.6,?,?,?,0.2,4.6,0.1,15.0,?,3.9,39.4,0.1,?,12.3,?,?,0.1,?,0.7,?,19.2,?,9.0,37.9,33.7,?,?,?,?,?,?,?,33.8,?,?,?,58.9,38.4,?,?,75.9,10.5,?,0.2,?,56.2,16.1,?,?,?,?,0.5,?,0.0,1.0,55.2,40.1,?,?,?,?,0.1,?,?,68.6,?,?,0.8,4.1,0.3,?,?,?,31.4,?,?,?,12.1,22.6,?,23.2,?,?,0.6,?,?,5.4,?,0.1,0.1,0.0,0.3,?,?,14.4,10.6,?,?,0.3,63.2,?,84.3,5.4,?,?,?,?,?,40.2,?,?,4.8,?,12.4,?,11.6,?,?,?,?,26.4,1.5,?,?,25.8,1.5,?,?
0,?,44.7,3.2,?,?,44.1,?,?,0.5,0.6,?,52.8,0.1,?,?,?,?,0.6,27.5,0.1,?,0.1,?,0.5,?,?,0.0,?,?,?,?,?,?,?,54.9,?,?,?,33.5,17.5,6.2,?,0.5,?,6.1,?,?,?,?,?,0.9,94.3,4.4,?,17.2,74.8,7.2,?,?,?,38.4,?,?,1.3,?,?,0.0,?,0.1,1.0,20.6,73.0,?,?,?,0.0,?,?,0.3,31.2,?,?,1.4,3.0,?,0.1,0.2,0.1,68.8,?,67.0,20.8,?,70.8,?,10.6,?,71.3,0.7,0.2,?,1.0,?,0.0,?,0.0,?,82.9,55.4,?,?,12.2,4.6,?,46.3,?,90.0,?,2.6,?,?,?,?,18.7,1.7,1.3,4.7,?,18.3,38.1,?,11.1,0.3,?,?,44.7,3.2,?,?,?,?,?,?
1,?,?,3.0,98.8,54.7,?,?,?,?,0.6,?,?,?,?,5.9,0.3,0.4,?,?,0.1,?,0.1,26.3,0.4,?,?,?,?,?,?,32.6,?,?,0.8,?,?,0.5,?,?,19.6,?,2.0,?,?,5.7,13.9,?,28.7,?,13.1,1.1,88.6,?,?,?,?,7.7,?,?,?,?,23.8,?,?,27.7,?,?,0.0,?,0.9,25.3,68.6,6.1,92.6,6.9,0.0,?,0.0,?,?,4.1,?,?,?,0.2,0.1,?,?,?,?,?,?,8.6,?,?,?,73.3,61.9,0.6,0.2,?,1.9,?,0.0,0.1,0.0,?,85.3,?,24.8,14.4,10.5,?,?,?,27.0,87.8,?,3.4,?,52.6,8.7,?,21.1,?,2.2,5.1,48.1,?,?,?,9.8,0.3,100.0,?,?,3.0,?,?,41.1,3.0,?,?
2,?,?,?,?,65.6,?,2.4,1.6,0.9,?,0.0,30.3,?,?,?,0.6,0.5,?,?,0.1,?,?,13.8,?,6.1,42.6,0.1,20.5,?,?,11.7,0.0,0.4,1.7,?,?,1.3,?,35.3,?,?,3.1,0.9,0.6,4.3,?,?,?,17.9,?,?,67.9,?,2.4,14.3,?,9.5,?,?,?,?,23.2,0.4,?,?,?,?,?,0.0,0.7,42.6,52.4,?,93.5,?,?,0.1,?,0.3,?,?,?,1.0,3.4,0.1,0.2,0.4,0.2,30.3,?,24.8,59.3,?,31.6,32.6,22.7,44.6,27.8,?,?,0.0,?,?,0.0,?,?,?,94.1,79.1,15.1,?,?,1.5,?,64.7,?,79.7,?,6.5,6.9,62.9,?,55.7,29.5,?,5.5,?,65.1,?,15.3,?,5.0,?,?,?,?,2.4,98.4,?,?,?,?,0.9
0,?,44.8,?,99.0,?,?,?,?,?,0.5,0.0,?,0.1,?,11.9,0.4,?,0.4,?,0.1,?,0.2,?,?,5.0,?,?,17.0,?,?,?,?,?,?,52.6,5.3,?,?,?,?,5.2,?,0.5,0.3,6.0,?,17.8,29.7,?,12.1,0.8,93.5,?,1.5,15.5,75.7,?,?,?,?,23.7,51.4,0.3,?,?,5.3,?,?,?,?,?,?,4.3,?,?,?,0.1,?,?,?,1.8,24.4,1.4,3.2,?,?,0.1,?,68.5,?,65.5,19.1,?,?,?,?,?,?,0.7,?,0.0,0.7,?,?,0.1,0.0,?,88.6,?,26.6,11.1,7.4,?,?,43.7,23.4,?,?,2.7,?,45.6,?,?,?,1.6,?,4.9,41.6,17.9,?,?,?,0.3,?,?,?,4.1,99.0,?,44.3,?,?,?
?,?,?,?,98.9,?,40.9,?,?,?,?,?,46.7,?,12.1,?,0.4,?,?,?,0.1,8.5,?,?,?,?,25.6,0.0,?,6.8,0.2,?,0.1,?,?,?,?,?,?,?,?,?,?,?,0.3,5.6,?,?,?,?,?,0.9,?,?,1.7,15.3,75.5,?,?,0.1,0.0,23.0,?,0.3,?,17.2,6.7,?,?,0.1,0.8,25.0,?,4.3,?,?,0.0,0.1,0.0,?,?,?,?,?,?,0.3,?,?,0.1,?,3.5,?,?,8.3,64.4,11.7,16.6,71.8,64.0,0.7,0.2,0.0,1.3,?,0.0,0.1,0.0,0.3,?,?,?,?,6.3,3.2,0.3,?,?,?,?,3.4,10.3,48.7,9.8,?,22.2,?,?,?,?,?,36.0,28.0,?,0.3,100.0,54.9,?,3.7,98.9,54.3,?,?,1.1,?
2,70.4,?,?,?,?,27.3,?,1.5,1.0,?,?,31.0,?,?,8.4,0.4,0.5,?,?,0.1,4.6,?,?,0.3,?,?,0.1,?,11.9,?,14.0,0.0,0.4,1.2,60.2,?,1.0,26.6,?,?,7.8,2.0,?,0.4,?,?,20.1,?,17.9,?,1.2,?,33.5,2.3,14.4,74.6,?,1.2,?,0.0,20.4,52.2,0.2,?,13.4,12.4,?,0.0,?,?,?,48.5,?,?,?,?,?,0.0,?,72.8,?,57.8,?,5.3,?,0.2,0.1,0.0,?,5.4,21.9,60.2,?,31.7,25.9,32.6,?,?,?,?,0.0,3.6,69.6,0.0,?,?,0.3,96.6,82.5,?,?,?,1.2,?,?,?,?,3.1,6.0,8.3,61.4,?,60.8,?,?,?,5.4,?,?,?,15.0,4.3,0.1,?,70.4,27.9,1.7,98.5,?,?,1.7,?,?
0,52.4,?,4.5,?,51.7,?,?,1.4,?,?,0.0,42.9,?,7.6,?,?,0.4,?,?,?,?,0.2,36.8,0.2,?,19.0,?,25.4,5.1,?,?,?,0.4,0.7,?,6.0,0.4,?,?,?,?,?,?,0.3,5.8,13.0,17.4,28.4,?,14.5,?,?,6.4,?,?,?,?,0.9,0.1,?,31.8,?,?,?,?,4.5,0.4,?,?,0.5,?,72.9,3.5,90.1,9.2,?,?,?,0.4,28.8,1.6,?,?,2.8,0.1,0.1,?,?,?,?,?,19.8,9.8,70.4,6.9,?,?,?,0.8,0.2,?,?,?,?,0.2,0.0,0.3,?,?,24.5,?,?,?,?,?,?,86.9,?,2.9,4.8,?,5.5,55.8,21.8,?,?,?,45.6,18.4,35.4,?,?,0.6,100.0,52.4,?,4.5,98.6,?,?,?,1.4,0.7
1,58.4,38.0,3.6,?,57.3,37.1,?,?,1.1,0.9,0.0,35.1,0.1,8.3,21.2,?,?,?,?,0.2,?,0.1,31.3,0.2,?,22.1,?,?,7.4,0.4,?,?,?,?,58.6,12.2,?,28.3,40.6,19.4,8.2,?,0.7,0.4,5.2,?,18.4,29.8,?,13.7,?,78.6,?,3.4,15.5,?,9.6,1.0,0.1,0.0,?,?,?,0.3,?,5.8,0.2,?,0.0,0.5,?,61.9,?,?,?,0.0,0.1,?,?,?,7.0,32.1,1.2,2.9,?,?,?,0.1,?,4.1,50.9,?,9.9,?,?,20.5,63.1,?,?,0.2,0.1,?,?,0.0,0.2,0.0,?,?,?,20.3,14.7,9.6,5.0,?,51.7,22.8,?,2.2,4.9,?,?,?,?,?,2.8,4.0,5.2,?,17.7,28.1,21.5,?,0.6,?,?,?,?,98.0,57.3,37.1,3.6,?,?
2,69.3,28.7,2.0,?,67.6,27.5,1.9,?,1.7,1.2,?,20.9,?,?,?,0.9,?,2.0,47.1,?,3.4,?,?,?,3.3,27.9,0.1,?,11.7,0.2,?,0.1,0.5,3.0,61.0,?,1.7,16.7,?,25.2,?,?,?,?,?,?,?,32.3,?,12.1,?,?,39.1,2.7,?,?,9.8,?,?,0.0,27.4,56.9,0.2,0.3,6.5,8.2,0.0,0.0,?,?,55.1,?,?,94.9,4.6,?,0.1,?,?,74.8,16.8,48.6,?,?,0.3,?,?,0.1,25.2,7.0,18.2,?,?,?,?,32.1,34.1,?,0.4,0.1,0.1,6.9,?,0.1,0.1,?,0.3,95.4,82.7,12.7,?,?,1.6,0.3,?,28.8,85.4,4.5,8.5,?,69.4,10.0,58.4,35.7,4.9,?,?,68.4,?,14.7,11.7,?,0.5,?,?,28.7,2.0,97.0,67.6,?,?,?,?
0,56.3,?,4.2,99.1,55.8,?,?,0.9,0.5,?,?,25.4,0.1,?,38.1,?,?,?,26.0,?,?,0.1,27.7,?,?,?,?,?,3.6,0.4,?,0.0,0.5,?,?,6.9,0.5,18.7,44.6,23.0,?,?,?,0.6,4.6,10.9,15.0,?,22.3,?,1.8,?,4.4,1.1,14.3,?,?,?,0.2,?,?,?,?,?,3.1,?,1.9,?,7.0,?,7.0,?,?,?,9.5,0.1,?,0.0,?,17.7,1.3,11.5,1.1,3.3,0.1,?,0.1,0.1,82.3,2.0,?,12.6,?,81.9,?,?,?,?,0.7,?,?,?,?,0.0,?,?,?,56.6,?,?,43.1,?,16.9,?,?,?,83.1,0.6,?,4.0,?,?,53.1,25.2,1.4,?,5.5,58.3,?,22.9,15.1,?,0.6,?,?,?,4.2,99.1,?,?,?,?,0.5
?,59.7,?,3.7,99.0,?,?,?,1.0,0.5,0.5,?,22.9,?,8.1,36.1,?,0.4,?,30.4,?,?,0.1,?,?,1.9,8.9,?,48.6,4.7,0.4,?,?,?,1.1,59.2,?,?,?,?,?,10.1,?,?,0.7,?,?,15.6,?,?,17.5,?,?,?,1.1,13.8,?,11.9,1.4,0.2,0.0,44.6,32.6,?,?,2.7,?,?,?,5.8,?,?,70.6,14.8,?,8.5,?,?,?,?,28.0,3.1,?,?,?,?,0.7,?,0.1,72.0,2.3,69.7,22.5,?,71.3,?,?,79.2,75.0,0.6,0.2,0.1,2.3,21.2,0.0,?,0.0,0.3,62.8,47.1,15.8,36.8,22.3,?,?,?,22.6,83.1,1.2,?,?,?,4.9,53.5,?,2.0,2.1,?,61.6,17.6,20.3,?,6.9,?,?,59.7,36.6,?,?,59.1,?,?,1.0,?
?,73.3,25.1,1.6,?,72.4,?,?,?,?,?,?,12.8,?,?,27.9,?,?,?,?,0.1,4.1,?,?,0.3,?,?,0.1,?,?,?,8.0,0.1,0.7,?,58.0,?,?,14.1,37.9,?,?,?,?,?,3.5,?,18.2,?,19.7,13.5,?,?,36.5,1.3,12.2,76.5,?,1.3,0.2,?,67.1,?,?,0.9,1.1,?,0.2,?,?,?,?,48.0,6.9,94.9,4.7,0.0,0.1,?,0.2,69.3,10.2,?,2.1,5.6,?,3.4,?,0.1,?,3.4,?,62.4,9.0,?,27.2,32.1,40.8,?,0.5,0.1,?,8.1,56.6,0.0,?,?,?,88.0,?,9.6,?,6.5,?,0.3,?,?,82.8,?,?,6.7,69.1,?,55.3,40.4,4.5,6.6,?,74.8,?,?,?,3.3,0.3,?,73.3,?,1.6,?,?,?,?,?,0.9
0,65.3,31.7,?,?,64.8,31.4,?,0.8,?,?,?,9.7,?,16.3,42.7,?,0.6,?,?,?,4.2,?,29.6,?,2.2,?,?,?,5.5,0.3,?,?,?,1.1,?,9.4,?,?,?,?,10.3,2.6,?,?,?,13.5,16.8,?,19.6,?,1.6,91.6,7.0,?,17.0,?,11.8,1.3,?,?,35.3,31.9,?,5.9,4.8,9.4,?,0.5,?,?,?,?,?,?,?,?,0.2,?,?,?,?,15.0,1.5,?,0.3,?,?,0.1,?,?,72.3,?,7.7,?,6.2,12.6,?,76.9,0.8,?,0.1,?,19.6,?,0.2,?,?,?,53.5,?,?,?,12.8,?,?,26.4,89.7,0.9,?,?,61.7,?,?,21.7,1.4,1.4,4.0,64.3,?,?,6.5,?,?,100.0,65.3,31.7,3.0,99.2,?,31.4,?,?,0.4
?,?,?,?,?,?,?,2.5,?,0.5,0.4,?,8.2,?,13.9,38.5,0.7,0.7,?,?,0.2,3.2,?,24.5,?,?,13.7,0.1,48.4,7.2,?,16.4,?,0.5,?,63.2,16.8,1.3,?,?,27.1,?,3.3,?,?,?,?,?,29.5,19.1,?,?,?,17.3,?,?,71.7,11.4,?,0.2,?,?,?,1.8,5.4,?,10.7,0.4,?,7.4,1.3,?,?,15.7,91.9,?,?,0.2,?,0.7,?,5.0,27.5,?,?,0.3,?,?,0.1,59.3,?,?,36.3,7.6,56.2,?,?,?,?,0.7,?,0.1,?,?,0.1,0.2,?,0.4,?,63.3,?,27.5,?,?,?,53.9,27.9,88.9,1.7,?,5.8,?,?,50.5,26.7,?,?,?,?,22.3,7.1,?,1.8,?,?,68.8,28.8,?,99.1,68.2,?,2.5,0.9,0.5
2,?,?,?,99.0,75.9,21.6,?,?,?,?,?,4.7,?,?,?,?,?,?,?,0.3,?,0.0,?,?,1.9,?,?,57.0,10.9,0.2,4.2,0.1,?,3.4,?,33.3,?,10.2,37.5,29.9,?,5.0,1.4,1.1,4.2,?,19.1,?,17.8,?,?,?,40.7,?,11.6,76.4,10.4,1.4,?,?,50.8,21.9,3.4,4.3,?,?,?,0.1,?,2.9,51.7,39.0,?,95.8,?,?,0.1,0.0,0.4,?,11.2,55.7,1.3,?,?,0.4,0.4,0.1,21.5,?,18.1,?,7.2,?,?,41.0,?,25.8,?,0.1,?,9.0,?,?,?,0.0,0.3,91.0,85.2,5.8,8.7,4.9,?,0.3,64.5,31.2,?,3.5,?,?,69.2,?,55.9,?,?,?,3.3,?,?,3.2,2.5,0.7,?,?,?,?,?,?,?,?,?,?,0.6
0,?,32.1,2.1,98.1,64.7,?,2.1,?,?,0.8,?,10.3,0.1,14.0,?,2.5,?,9.6,35.2,?,?,0.1,30.5,?,?,6.5,?,46.2,?,0.3,?,0.1,?,?,?,7.5,?,7.1,47.1,?,?,?,0.9,0.5,7.2,15.0,?,?,18.8,11.8,1.0,?,?,?,17.7,?,9.5,0.8,0.1,?,?,?,?,0.6,2.7,6.8,?,0.2,?,?,14.4,?,?,?,?,?,?,0.1,0.8,20.7,?,?,1.4,3.3,?,0.4,0.1,0.2,?,3.7,75.7,?,?,60.6,?,?,60.2,?,?,?,?,3.7,?,?,0.4,?,0.5,78.6,?,?,?,?,9.5,?,?,?,85.9,?,?,?,57.9,?,?,?,1.6,?,?,?,?,?,6.5,?,0.9,100.0,?,?,?,?,64.7,?,2.1,1.9,1.1
?,75.5,23.2,?,?,?,?,1.3,?,?,?,?,5.6,?,?,16.5,?,1.6,?,56.6,?,2.3,?,?,?,1.6,8.4,0.2,55.0,?,0.2,?,?,?,?,60.4,?,2.8,5.1,?,30.9,13.5,?,1.4,0.9,?,14.2,19.3,?,17.4,?,?,61.6,35.1,?,14.1,?,8.9,0.9,0.1,?,65.5,?,?,?,?,?,0.3,?,0.1,2.4,?,54.4,?,94.5,4.8,0.0,0.1,?,?,?,33.9,19.9,?,3.2,?,?,?,0.1,?,?,?,60.8,8.3,30.8,41.7,26.4,?,?,0.6,0.2,?,?,?,?,?,?,?,89.6,80.3,9.3,10.0,?,?,?,55.9,?,88.8,4.3,7.7,5.2,?,?,?,28.6,3.9,6.9,4.4,78.9,?,4.5,3.3,?,0.7,?,75.5,23.2,1.3,98.2,?,22.6,?,?,1.2
?,?,?,?,?,80.7,?,?,1.8,1.2,?,?,2.4,0.1,?,?,1.2,1.6,?,?,0.4,?,0.1,?,0.1,?,?,0.2,?,18.9,0.1,?,0.1,?,?,55.4,33.5,4.0,?,?,?,?,?,?,?,?,13.7,?,?,16.5,?,?,44.4,?,?,11.7,78.6,8.6,?,0.1,?,72.1,?,0.3,0.2,?,?,?,0.0,0.1,?,?,?,7.9,?,2.2,?,?,?,0.3,?,55.0,24.7,0.7,3.1,0.2,?,?,0.1,15.2,?,?,?,?,?,?,22.1,?,11.7,0.3,?,?,21.1,?,0.1,?,0.0,?,?,?,5.6,2.7,?,?,0.4,61.4,?,90.8,?,?,?,72.2,?,45.8,36.1,5.4,10.5,2.8,?,8.0,1.7,1.1,0.6,?,?,?,?,?,98.2,80.7,16.8,?,?,1.2
?,?,35.2,?,?,?,?,?,?,?,?,0.1,4.5,?,?,4.8,0.6,?,48.4,?,1.2,?,?,?,?,1.9,4.6,?,60.4,?,?,?,0.1,?,0.5,?,6.6,0.4,?,44.9,32.3,11.4,4.0,?,0.7,7.1,16.1,?,?,?,9.8,0.7,82.8,13.0,?,16.7,73.4,9.0,?,?,0.0,63.0,?,?,0.6,?,3.8,?,?,?,?,24.1,?,?,?,?,?,0.2,?,?,24.8,2.1,?,?,?,?,?,?,?,?,14.3,?,?,21.7,?,?,?,25.2,?,?,0.1,?,5.1,33.5,?,0.3,?,?,?,?,15.1,13.7,?,?,1.0,?,14.9,?,0.8,3.2,?,?,2.4,?,14.3,1.3,?,8.2,?,?,?,?,1.4,?,?,?,35.2,?,?,61.1,34.2,2.0,?,1.6
1,66.0,?,1.6,97.6,64.6,?,1.6,2.4,1.4,0.9,0.0,4.7,?,?,?,0.8,?,42.9,?,1.1,3.0,?,?,0.1,?,4.2,0.3,?,?,0.5,12.6,?,0.4,0.6,?,?,?,?,44.1,?,11.7,4.1,?,?,?,?,?,?,?,9.5,?,?,?,?,16.1,74.2,8.8,?,?,?,76.0,17.9,?,?,0.4,3.3,0.1,?,?,1.2,39.3,?,4.4,91.6,?,?,?,0.1,?,?,7.4,?,?,?,0.1,0.3,0.1,0.2,60.7,20.5,40.1,?,?,19.2,?,58.7,?,?,0.9,?,?,?,?,?,0.3,?,?,?,?,13.5,?,5.2,?,1.1,?,17.0,85.6,?,?,3.5,54.9,?,?,?,1.9,1.9,7.7,74.6,?,?,?,?,1.6,?,?,?,?,97.6,?,31.4,1.6,2.4,1.4
?,68.9,?,1.3,?,?,29.0,?,2.1,1.3,0.8,0.0,?,0.2,2.4,?,?,2.2,38.2,45.7,1.0,?,?,17.7,?,?,3.9,0.4,?,?,?,10.4,0.1,?,0.8,?,?,?,5.3,?,32.9,?,4.2,?,?,6.0,?,20.3,33.1,?,9.2,0.8,61.5,?,?,15.6,?,?,0.8,0.1,0.0,?,?,?,?,?,2.8,?,?,0.0,1.6,52.5,43.0,?,?,7.4,0.1,0.2,0.1,0.4,52.0,?,35.2,0.6,?,0.1,0.5,0.2,?,48.0,25.9,22.2,72.9,15.0,?,32.4,54.0,?,31.7,0.8,0.1,0.1,?,?,?,?,0.1,1.2,?,80.7,?,?,3.6,?,?,?,?,85.3,?,?,?,?,3.5,?,?,2.5,2.8,?,?,18.0,3.9,?,?,1.4,?,?,?,?,97.9,67.6,29.0,?,?,1.3
?,71.3,?,1.7,99.1,?,?,?,0.9,0.6,?,?,4.8,0.1,?,?,6.3,1.7,?,?,0.7,1.4,?,?,0.2,?,?,?,58.4,?,?,10.9,0.0,?,0.8,?,?,0.9,7.8,46.4,?,?,2.9,0.8,?,9.2,?,?,?,17.0,?,?,83.5,?,?,?,?,?,?,?,0.0,37.4,?,?,1.2,6.0,7.8,?,?,?,?,9.6,?,?,91.7,7.4,0.1,?,?,0.6,14.6,1.5,9.9,?,?,0.2,0.2,0.1,0.1,?,?,?,?,?,?,5.2,?,?,62.1,?,0.1,?,4.7,?,?,0.2,0.0,?,?,74.8,13.5,?,?,5.3,?,37.6,17.7,85.9,?,?,4.4,52.5,?,46.5,18.5,?,?,?,70.8,25.0,3.4,2.8,?,0.9,100.0,?,27.0,?,?,70.7,?,?,0.9,?
